DHB of residence,Ethnic group,Age group,Gender,First dose administered,Second dose administered,Population,First dose uptake per 1000 people,Second dose uptake per 1000 people
Tairawhiti,Pacific Peoples,70-74,Male,10,11,9,1111,1222
Tairawhiti,Pacific Peoples,80-84,Female,7,7,6,1167,1167
Tairawhiti,Unknown,30-34,Female,7,0,5,1400,400
Tairawhiti,Unknown,30-34,Male,6,0,10,600,200
Tairawhiti,Unknown,35-39,Female,6,6,6,1000,1000
Tairawhiti,Unknown,40-44,Male,5,0,7,714,429
Tairawhiti,Unknown,45-49,Male,7,7,6,1167,1167
Tairawhiti,Unknown,50-54,Male,10,6,7,1429,857
Tairawhiti,Unknown,55-59,Male,7,0,9,778,222
Tairawhiti,Unknown,60-64,Male,9,7,12,750,583
Tairawhiti,Unknown,65-69,Male,10,9,9,1111,1000
Tairawhiti,Unknown,70-74,Male,6,6,6,1000,1000
Taranaki,Asian,12-15,Female,107,12,133,805,90
Taranaki,Asian,12-15,Male,101,20,130,777,154
Taranaki,Asian,16-19,Female,72,15,88,818,170
Taranaki,Asian,16-19,Male,79,19,95,832,200
Taranaki,Asian,20-24,Female,105,57,88,1193,648
Taranaki,Asian,20-24,Male,154,47,117,1316,402
Taranaki,Asian,25-29,Female,198,92,236,839,390
Taranaki,Asian,25-29,Male,230,79,202,1139,391
Taranaki,Asian,30-34,Female,320,179,375,853,477
Taranaki,Asian,30-34,Male,281,110,280,1004,393
Taranaki,Asian,35-39,Female,282,139,339,832,410
Taranaki,Asian,35-39,Male,303,144,301,1007,478
Taranaki,Asian,40-44,Female,200,90,230,870,391
Taranaki,Asian,40-44,Male,234,83,221,1059,376
Taranaki,Asian,45-49,Female,163,87,176,926,494
Taranaki,Asian,45-49,Male,136,60,122,1115,492
Taranaki,Asian,50-54,Female,118,56,142,831,394
Taranaki,Asian,50-54,Male,98,46,105,933,438
Taranaki,Asian,55-59,Female,105,57,114,921,500
Taranaki,Asian,55-59,Male,73,30,81,901,370
Taranaki,Asian,60-64,Female,81,57,82,988,695
Taranaki,Asian,60-64,Male,61,38,64,953,594
Taranaki,Asian,65-69,Female,53,44,74,716,595
Taranaki,Asian,65-69,Male,41,32,52,788,615
Taranaki,Asian,70-74,Female,40,30,30,1333,1000
Taranaki,Asian,70-74,Male,27,23,20,1350,1150
Taranaki,Asian,75-79,Female,13,11,20,650,550
Taranaki,Asian,75-79,Male,16,14,18,889,778
Taranaki,Asian,80-84,Female,14,13,16,875,812
Taranaki,Asian,80-84,Male,6,0,7,857,571
Taranaki,Asian,85-89,Female,8,7,8,1000,875
Taranaki,European or Other,12-15,Female,1283,106,2256,569,47
Taranaki,European or Other,12-15,Male,1295,130,2404,539,54
Taranaki,European or Other,16-19,Female,1119,224,1875,597,119
Taranaki,European or Other,16-19,Male,1137,194,1995,570,97
Taranaki,European or Other,20-24,Female,1073,356,2132,503,167
Taranaki,European or Other,20-24,Male,1099,301,2236,492,135
Taranaki,European or Other,25-29,Female,1303,473,2574,506,184
Taranaki,European or Other,25-29,Male,1129,313,2428,465,129
Taranaki,European or Other,30-34,Female,1510,492,2815,536,175
Taranaki,European or Other,30-34,Male,1370,387,2581,531,150
Taranaki,European or Other,35-39,Female,1650,593,2769,596,214
Taranaki,European or Other,35-39,Male,1463,424,2592,564,164
Taranaki,European or Other,40-44,Female,1838,694,2772,663,250
Taranaki,European or Other,40-44,Male,1673,562,2630,636,214
Taranaki,European or Other,45-49,Female,2247,930,3228,696,288
Taranaki,European or Other,45-49,Male,1915,683,3066,625,223
Taranaki,European or Other,50-54,Female,2427,1118,3273,742,342
Taranaki,European or Other,50-54,Male,2230,907,3087,722,294
Taranaki,European or Other,55-59,Female,2709,1518,3501,774,434
Taranaki,European or Other,55-59,Male,2469,1225,3350,737,366
Taranaki,European or Other,60-64,Female,2947,1907,3427,860,556
Taranaki,European or Other,60-64,Male,2764,1652,3305,836,500
Taranaki,European or Other,65-69,Female,2717,2167,2957,919,733
Taranaki,European or Other,65-69,Male,2648,2013,3010,880,669
Taranaki,European or Other,70-74,Female,2499,2047,2766,903,740
Taranaki,European or Other,70-74,Male,2450,2019,2636,929,766
Taranaki,European or Other,75-79,Female,1782,1495,1904,936,785
Taranaki,European or Other,75-79,Male,1719,1455,1816,947,801
Taranaki,European or Other,80-84,Female,1341,1125,1399,959,804
Taranaki,European or Other,80-84,Male,1070,906,1137,941,797
Taranaki,European or Other,85-89,Female,868,728,958,906,760
Taranaki,European or Other,85-89,Male,603,497,640,942,777
Taranaki,European or Other,90+,Female,553,476,638,867,746
Taranaki,European or Other,90+,Male,323,272,337,958,807
Taranaki,Maori,12-15,Female,305,26,851,358,31
Taranaki,Maori,12-15,Male,314,33,915,343,36
Taranaki,Maori,16-19,Female,233,44,763,305,58
Taranaki,Maori,16-19,Male,240,52,732,328,71
Taranaki,Maori,20-24,Female,221,78,805,275,97
Taranaki,Maori,20-24,Male,232,53,812,286,65
Taranaki,Maori,25-29,Female,227,66,830,273,80
Taranaki,Maori,25-29,Male,200,47,734,272,64
Taranaki,Maori,30-34,Female,282,105,840,336,125
Taranaki,Maori,30-34,Male,241,63,642,375,98
Taranaki,Maori,35-39,Female,315,115,654,482,176
Taranaki,Maori,35-39,Male,205,69,558,367,124
Taranaki,Maori,40-44,Female,274,110,619,443,178
Taranaki,Maori,40-44,Male,281,81,530,530,153
Taranaki,Maori,45-49,Female,386,165,700,551,236
Taranaki,Maori,45-49,Male,291,100,525,554,190
Taranaki,Maori,50-54,Female,420,199,598,702,333
Taranaki,Maori,50-54,Male,305,138,483,631,286
Taranaki,Maori,55-59,Female,375,199,557,673,357
Taranaki,Maori,55-59,Male,355,195,503,706,388
Taranaki,Maori,60-64,Female,388,265,495,784,535
Taranaki,Maori,60-64,Male,290,181,346,838,523
Taranaki,Maori,65-69,Female,265,204,316,839,646
Taranaki,Maori,65-69,Male,226,175,264,856,663
Taranaki,Maori,70-74,Female,199,152,211,943,720
Taranaki,Maori,70-74,Male,181,151,202,896,748
Taranaki,Maori,75-79,Female,116,100,140,829,714
Taranaki,Maori,75-79,Male,81,68,80,1012,850
Taranaki,Maori,80-84,Female,78,60,76,1026,789
Taranaki,Maori,80-84,Male,52,41,59,881,695
Taranaki,Maori,85-89,Female,27,25,30,900,833
Taranaki,Maori,85-89,Male,15,11,18,833,611
Taranaki,Maori,90+,Female,10,8,11,909,727
Taranaki,Pacific Peoples,12-15,Female,31,0,69,449,43
Taranaki,Pacific Peoples,12-15,Male,36,5,65,554,77
Taranaki,Pacific Peoples,16-19,Female,35,9,55,636,164
Taranaki,Pacific Peoples,16-19,Male,31,7,75,413,93
Taranaki,Pacific Peoples,20-24,Female,28,11,49,571,224
Taranaki,Pacific Peoples,20-24,Male,32,8,75,427,107
Taranaki,Pacific Peoples,25-29,Female,29,11,57,509,193
Taranaki,Pacific Peoples,25-29,Male,39,16,69,565,232
Taranaki,Pacific Peoples,30-34,Female,43,19,73,589,260
Taranaki,Pacific Peoples,30-34,Male,56,23,71,789,324
Taranaki,Pacific Peoples,35-39,Female,39,18,57,684,316
Taranaki,Pacific Peoples,35-39,Male,50,23,64,781,359
Taranaki,Pacific Peoples,40-44,Female,44,21,61,721,344
Taranaki,Pacific Peoples,40-44,Male,46,23,52,885,442
Taranaki,Pacific Peoples,45-49,Female,33,19,48,688,396
Taranaki,Pacific Peoples,45-49,Male,36,15,53,679,283
Taranaki,Pacific Peoples,50-54,Female,25,12,33,758,364
Taranaki,Pacific Peoples,50-54,Male,29,15,39,744,385
Taranaki,Pacific Peoples,55-59,Female,26,18,40,650,450
Taranaki,Pacific Peoples,55-59,Male,22,10,37,595,270
Taranaki,Pacific Peoples,60-64,Female,24,19,24,1000,792
Taranaki,Pacific Peoples,60-64,Male,23,17,22,1045,773
Taranaki,Pacific Peoples,65-69,Female,20,15,22,909,682
Taranaki,Pacific Peoples,65-69,Male,17,9,20,850,450
Taranaki,Pacific Peoples,70-74,Female,10,8,11,909,727
Taranaki,Pacific Peoples,70-74,Male,5,5,7,714,714
Taranaki,Pacific Peoples,75-79,Male,5,0,5,1000,800
Taranaki,Pacific Peoples,80-84,Male,7,0,7,1000,571
Taranaki,Unknown,25-29,Female,25,10,14,1786,714
Taranaki,Unknown,25-29,Male,16,6,14,1143,429
Taranaki,Unknown,30-34,Female,33,20,22,1500,909
Taranaki,Unknown,30-34,Male,33,13,23,1435,565
Taranaki,Unknown,35-39,Female,25,7,24,1042,292
Taranaki,Unknown,35-39,Male,46,12,45,1022,267
Taranaki,Unknown,40-44,Female,20,15,9,2222,1667
Taranaki,Unknown,40-44,Male,33,9,31,1065,290
Taranaki,Unknown,45-49,Female,12,0,13,923,154
Taranaki,Unknown,45-49,Male,31,5,28,1107,179
Taranaki,Unknown,50-54,Female,15,6,12,1250,500
Taranaki,Unknown,50-54,Male,49,14,44,1114,318
Taranaki,Unknown,55-59,Female,11,5,12,917,417
Taranaki,Unknown,55-59,Male,34,17,37,919,459
Taranaki,Unknown,60-64,Female,12,8,9,1333,889
Taranaki,Unknown,60-64,Male,32,18,29,1103,621
Taranaki,Unknown,65-69,Female,9,7,8,1125,875
Taranaki,Unknown,65-69,Male,35,24,35,1000,686
Taranaki,Unknown,70-74,Female,13,12,9,1444,1333
Taranaki,Unknown,70-74,Male,16,11,9,1778,1222
Taranaki,Unknown,75-79,Female,5,0,6,833,667
Taranaki,Unknown,75-79,Male,7,7,8,875,875
Waikato,Asian,12-15,Female,766,168,945,811,178
Waikato,Asian,12-15,Male,864,206,1038,832,198
Waikato,Asian,16-19,Female,755,283,787,959,360
Waikato,Asian,16-19,Male,772,280,779,991,359
Waikato,Asian,20-24,Female,1101,570,1085,1015,525
Waikato,Asian,20-24,Male,1312,546,1181,1111,462
Waikato,Asian,20-24,Unknown/Other,18,7,5,3600,1400
Waikato,Asian,25-29,Female,1927,1088,2196,878,495
Waikato,Asian,25-29,Male,2477,1260,2333,1062,540
Waikato,Asian,25-29,Unknown/Other,25,15,8,3125,1875
Waikato,Asian,30-34,Female,2623,1627,2914,900,558
Waikato,Asian,30-34,Male,2662,1400,2529,1053,554
Waikato,Asian,30-34,Unknown/Other,20,12,6,3333,2000
Waikato,Asian,35-39,Female,2213,1390,2361,937,589
Waikato,Asian,35-39,Male,2367,1378,2318,1021,594
Waikato,Asian,35-39,Unknown/Other,10,6,6,1667,1000
Waikato,Asian,40-44,Female,1602,1047,1660,965,631
Waikato,Asian,40-44,Male,1732,1094,1584,1093,691
Waikato,Asian,40-44,Unknown/Other,10,5,5,2000,1000
Waikato,Asian,45-49,Female,1165,779,1234,944,631
Waikato,Asian,45-49,Male,1194,794,1152,1036,689
Waikato,Asian,50-54,Female,963,711,1087,886,654
Waikato,Asian,50-54,Male,844,617,820,1029,752
Waikato,Asian,55-59,Female,853,690,904,944,763
Waikato,Asian,55-59,Male,624,489,676,923,723
Waikato,Asian,60-64,Female,719,607,863,833,703
Waikato,Asian,60-64,Male,495,415,592,836,701
Waikato,Asian,65-69,Female,625,548,721,867,760
Waikato,Asian,65-69,Male,502,437,570,881,767
Waikato,Asian,70-74,Female,361,301,382,945,788
Waikato,Asian,70-74,Male,312,279,358,872,779
Waikato,Asian,75-79,Female,207,187,243,852,770
Waikato,Asian,75-79,Male,164,157,187,877,840
Waikato,Asian,80-84,Female,114,96,134,851,716
Waikato,Asian,80-84,Male,101,92,117,863,786
Waikato,Asian,85-89,Female,49,42,63,778,667
Waikato,Asian,85-89,Male,49,40,65,754,615
Waikato,Asian,90+,Female,23,18,34,676,529
Waikato,Asian,90+,Male,14,12,17,824,706
Waikato,European or Other,12-15,Female,4098,513,6681,613,77
Waikato,European or Other,12-15,Male,4068,535,6694,608,80
Waikato,European or Other,16-19,Female,3980,991,6026,660,164
Waikato,European or Other,16-19,Male,3643,802,6103,597,131
Waikato,European or Other,20-24,Female,4649,1769,7769,598,228
Waikato,European or Other,20-24,Male,4268,1121,7855,543,143
Waikato,European or Other,20-24,Unknown/Other,6,6,8,750,750
Waikato,European or Other,25-29,Female,4946,1999,8579,577,233
Waikato,European or Other,25-29,Male,4524,1430,8104,558,176
Waikato,European or Other,30-34,Female,5268,1980,8285,636,239
Waikato,European or Other,30-34,Male,4855,1532,7808,622,196
Waikato,European or Other,35-39,Female,5348,2044,7635,700,268
Waikato,European or Other,35-39,Male,4894,1597,7291,671,219
Waikato,European or Other,35-39,Unknown/Other,8,0,7,1143,429
Waikato,European or Other,40-44,Female,5712,2452,7855,727,312
Waikato,European or Other,40-44,Male,5221,2020,7392,706,273
Waikato,European or Other,45-49,Female,6884,3476,9249,744,376
Waikato,European or Other,45-49,Male,6257,2721,8775,713,310
Waikato,European or Other,50-54,Female,7773,4568,9467,821,483
Waikato,European or Other,50-54,Male,7095,3696,9069,782,408
Waikato,European or Other,55-59,Female,7870,5489,9783,804,561
Waikato,European or Other,55-59,Male,7356,4665,9482,776,492
Waikato,European or Other,60-64,Female,8344,6397,9468,881,676
Waikato,European or Other,60-64,Male,8001,5919,9119,877,649
Waikato,European or Other,65-69,Female,7759,6607,8825,879,749
Waikato,European or Other,65-69,Male,7456,6228,8408,887,741
Waikato,European or Other,70-74,Female,7378,6448,7955,927,811
Waikato,European or Other,70-74,Male,7355,6397,7902,931,810
Waikato,European or Other,75-79,Female,5554,4924,5975,930,824
Waikato,European or Other,75-79,Male,5121,4525,5506,930,822
Waikato,European or Other,80-84,Female,3972,3533,4096,970,863
Waikato,European or Other,80-84,Male,3388,3016,3442,984,876
Waikato,European or Other,85-89,Female,2256,1985,2511,898,791
Waikato,European or Other,85-89,Male,1746,1547,1882,928,822
Waikato,European or Other,90+,Female,1484,1292,1608,923,803
Waikato,European or Other,90+,Male,819,719,875,936,822
Waikato,Maori,12-15,Female,1439,296,3589,401,82
Waikato,Maori,12-15,Male,1459,286,3714,393,77
Waikato,Maori,16-19,Female,1348,427,3279,411,130
Waikato,Maori,16-19,Male,1157,296,3253,356,91
Waikato,Maori,20-24,Female,1436,552,4008,358,138
Waikato,Maori,20-24,Male,1292,386,3886,332,99
Waikato,Maori,25-29,Female,1339,517,3779,354,137
Waikato,Maori,25-29,Male,1114,381,3640,306,105
Waikato,Maori,30-34,Female,1433,559,3505,409,159
Waikato,Maori,30-34,Male,1190,444,2968,401,150
Waikato,Maori,35-39,Female,1396,636,2839,492,224
Waikato,Maori,35-39,Male,1140,432,2506,455,172
Waikato,Maori,40-44,Female,1483,770,2621,566,294
Waikato,Maori,40-44,Male,1251,550,2311,541,238
Waikato,Maori,45-49,Female,1659,878,2795,594,314
Waikato,Maori,45-49,Male,1366,639,2292,596,279
Waikato,Maori,50-54,Female,1760,1087,2502,703,434
Waikato,Maori,50-54,Male,1423,771,2167,657,356
Waikato,Maori,55-59,Female,1794,1245,2506,716,497
Waikato,Maori,55-59,Male,1549,1011,2086,743,485
Waikato,Maori,60-64,Female,1658,1329,1974,840,673
Waikato,Maori,60-64,Male,1295,1004,1587,816,633
Waikato,Maori,65-69,Female,1269,1112,1437,883,774
Waikato,Maori,65-69,Male,1007,859,1114,904,771
Waikato,Maori,70-74,Female,879,786,941,934,835
Waikato,Maori,70-74,Male,644,577,688,936,839
Waikato,Maori,75-79,Female,475,418,538,883,777
Waikato,Maori,75-79,Male,391,340,404,968,842
Waikato,Maori,80-84,Female,262,234,290,903,807
Waikato,Maori,80-84,Male,193,170,204,946,833
Waikato,Maori,85-89,Female,122,113,131,931,863
Waikato,Maori,85-89,Male,72,63,77,935,818
Waikato,Maori,90+,Female,53,44,61,869,721
Waikato,Maori,90+,Male,9,9,11,818,818
Waikato,Pacific Peoples,12-15,Female,261,61,419,623,146
Waikato,Pacific Peoples,12-15,Male,305,61,522,584,117
Waikato,Pacific Peoples,16-19,Female,251,95,438,573,217
Waikato,Pacific Peoples,16-19,Male,266,87,453,587,192
Waikato,Pacific Peoples,20-24,Female,329,132,616,534,214
Waikato,Pacific Peoples,20-24,Male,312,106,558,559,190
Waikato,Pacific Peoples,25-29,Female,336,157,560,600,280
Waikato,Pacific Peoples,25-29,Male,291,128,570,511,225
Waikato,Pacific Peoples,30-34,Female,321,176,529,607,333
Waikato,Pacific Peoples,30-34,Male,317,136,522,607,261
Waikato,Pacific Peoples,35-39,Female,343,202,501,685,403
Waikato,Pacific Peoples,35-39,Male,355,166,500,710,332
Waikato,Pacific Peoples,40-44,Female,363,224,464,782,483
Waikato,Pacific Peoples,40-44,Male,325,186,454,716,410
Waikato,Pacific Peoples,45-49,Female,317,210,405,783,519
Waikato,Pacific Peoples,45-49,Male,318,184,405,785,454
Waikato,Pacific Peoples,50-54,Female,301,199,359,838,554
Waikato,Pacific Peoples,50-54,Male,302,196,388,778,505
Waikato,Pacific Peoples,55-59,Female,233,181,279,835,649
Waikato,Pacific Peoples,55-59,Male,274,194,309,887,628
Waikato,Pacific Peoples,60-64,Female,195,159,244,799,652
Waikato,Pacific Peoples,60-64,Male,201,155,240,838,646
Waikato,Pacific Peoples,65-69,Female,199,180,186,1070,968
Waikato,Pacific Peoples,65-69,Male,176,152,196,898,776
Waikato,Pacific Peoples,70-74,Female,104,86,128,812,672
Waikato,Pacific Peoples,70-74,Male,102,93,115,887,809
Waikato,Pacific Peoples,75-79,Female,90,83,106,849,783
Waikato,Pacific Peoples,75-79,Male,72,67,79,911,848
Waikato,Pacific Peoples,80-84,Female,36,35,44,818,795
Waikato,Pacific Peoples,80-84,Male,37,33,44,841,750
Waikato,Pacific Peoples,85-89,Female,19,18,19,1000,947
Waikato,Pacific Peoples,85-89,Male,8,8,14,571,571
Waikato,Unknown,12-15,Female,13,0,13,1000,154
Waikato,Unknown,12-15,Male,13,0,15,867,133
Waikato,Unknown,16-19,Female,37,12,57,649,211
Waikato,Unknown,16-19,Male,43,13,49,878,265
Waikato,Unknown,20-24,Female,67,23,71,944,324
Waikato,Unknown,20-24,Male,79,15,100,790,150
Waikato,Unknown,25-29,Female,93,48,108,861,444
Waikato,Unknown,25-29,Male,130,45,126,1032,357
Waikato,Unknown,30-34,Female,140,60,192,729,312
Waikato,Unknown,30-34,Male,144,51,171,842,298
Waikato,Unknown,35-39,Female,176,71,238,739,298
Waikato,Unknown,35-39,Male,248,90,270,919,333
Waikato,Unknown,40-44,Female,153,69,166,922,416
Waikato,Unknown,40-44,Male,228,95,269,848,353
Waikato,Unknown,45-49,Female,121,55,136,890,404
Waikato,Unknown,45-49,Male,236,93,255,925,365
Waikato,Unknown,50-54,Female,110,64,135,815,474
Waikato,Unknown,50-54,Male,308,135,333,925,405
Waikato,Unknown,55-59,Female,126,83,138,913,601
Waikato,Unknown,55-59,Male,293,167,328,893,509
Waikato,Unknown,60-64,Female,142,100,186,763,538
Waikato,Unknown,60-64,Male,318,233,316,1006,737
Waikato,Unknown,65-69,Female,125,109,168,744,649
Waikato,Unknown,65-69,Male,298,256,306,974,837
Waikato,Unknown,70-74,Female,173,148,195,887,759
Waikato,Unknown,70-74,Male,225,195,247,911,789
Waikato,Unknown,75-79,Female,131,117,149,879,785
Waikato,Unknown,75-79,Male,165,147,174,948,845
Waikato,Unknown,80-84,Female,103,91,108,954,843
Waikato,Unknown,80-84,Male,115,104,106,1085,981
Waikato,Unknown,85-89,Female,56,52,57,982,912
Waikato,Unknown,85-89,Male,34,32,41,829,780
Waikato,Unknown,90+,Female,31,28,37,838,757
Waikato,Unknown,90+,Male,18,17,20,900,850
Wairarapa,Asian,12-15,Female,30,6,42,714,143
Wairarapa,Asian,12-15,Male,33,8,47,702,170
Wairarapa,Asian,16-19,Female,31,8,26,1192,308
Wairarapa,Asian,16-19,Male,32,7,29,1103,241
Wairarapa,Asian,20-24,Female,15,6,18,833,333
Wairarapa,Asian,20-24,Male,36,15,36,1000,417
Wairarapa,Asian,25-29,Female,62,36,70,886,514
Wairarapa,Asian,25-29,Male,98,54,69,1420,783
Wairarapa,Asian,30-34,Female,89,55,103,864,534
Wairarapa,Asian,30-34,Male,107,74,93,1151,796
Wairarapa,Asian,35-39,Female,76,50,92,826,543
Wairarapa,Asian,35-39,Male,102,74,89,1146,831
Wairarapa,Asian,40-44,Female,71,51,65,1092,785
Wairarapa,Asian,40-44,Male,71,59,61,1164,967
Wairarapa,Asian,45-49,Female,40,26,36,1111,722
Wairarapa,Asian,45-49,Male,44,30,40,1100,750
Wairarapa,Asian,50-54,Female,45,26,44,1023,591
Wairarapa,Asian,50-54,Male,19,15,20,950,750
Wairarapa,Asian,55-59,Female,41,37,46,891,804
Wairarapa,Asian,55-59,Male,23,19,18,1278,1056
Wairarapa,Asian,60-64,Female,36,30,41,878,732
Wairarapa,Asian,60-64,Male,17,15,23,739,652
Wairarapa,Asian,65-69,Female,24,23,28,857,821
Wairarapa,Asian,65-69,Male,16,12,15,1067,800
Wairarapa,Asian,70-74,Female,17,14,19,895,737
Wairarapa,Asian,70-74,Male,5,5,5,1000,1000
Wairarapa,Asian,75-79,Male,10,7,12,833,583
Wairarapa,European or Other,12-15,Female,497,46,819,607,56
Wairarapa,European or Other,12-15,Male,525,41,855,614,48
Wairarapa,European or Other,16-19,Female,456,93,711,641,131
Wairarapa,European or Other,16-19,Male,425,59,730,582,81
Wairarapa,European or Other,20-24,Female,380,151,724,525,209
Wairarapa,European or Other,20-24,Male,351,77,775,453,99
Wairarapa,European or Other,25-29,Female,481,204,930,517,219
Wairarapa,European or Other,25-29,Male,400,117,813,492,144
Wairarapa,European or Other,30-34,Female,560,205,915,612,224
Wairarapa,European or Other,30-34,Male,503,136,874,576,156
Wairarapa,European or Other,35-39,Female,624,257,967,645,266
Wairarapa,European or Other,35-39,Male,567,173,886,640,195
Wairarapa,European or Other,40-44,Female,832,395,1039,801,380
Wairarapa,European or Other,40-44,Male,641,264,913,702,289
Wairarapa,European or Other,45-49,Female,989,513,1324,747,387
Wairarapa,European or Other,45-49,Male,848,383,1154,735,332
Wairarapa,European or Other,50-54,Female,1222,718,1405,870,511
Wairarapa,European or Other,50-54,Male,1054,571,1302,810,439
Wairarapa,European or Other,55-59,Female,1276,994,1507,847,660
Wairarapa,European or Other,55-59,Male,1163,811,1439,808,564
Wairarapa,European or Other,60-64,Female,1421,1203,1583,898,760
Wairarapa,European or Other,60-64,Male,1307,1069,1460,895,732
Wairarapa,European or Other,65-69,Female,1376,1271,1467,938,866
Wairarapa,European or Other,65-69,Male,1306,1206,1449,901,832
Wairarapa,European or Other,70-74,Female,1286,1214,1402,917,866
Wairarapa,European or Other,70-74,Male,1280,1210,1366,937,886
Wairarapa,European or Other,75-79,Female,889,846,935,951,905
Wairarapa,European or Other,75-79,Male,889,848,909,978,933
Wairarapa,European or Other,80-84,Female,673,632,646,1042,978
Wairarapa,European or Other,80-84,Male,525,501,530,991,945
Wairarapa,European or Other,85-89,Female,338,324,379,892,855
Wairarapa,European or Other,85-89,Male,272,250,289,941,865
Wairarapa,European or Other,90+,Female,248,231,289,858,799
Wairarapa,European or Other,90+,Male,107,96,118,907,814
Wairarapa,Maori,12-15,Female,131,12,339,386,35
Wairarapa,Maori,12-15,Male,147,16,365,403,44
Wairarapa,Maori,16-19,Female,120,33,285,421,116
Wairarapa,Maori,16-19,Male,117,36,293,399,123
Wairarapa,Maori,20-24,Female,119,49,357,333,137
Wairarapa,Maori,20-24,Male,91,26,360,253,72
Wairarapa,Maori,25-29,Female,119,50,313,380,160
Wairarapa,Maori,25-29,Male,79,22,295,268,75
Wairarapa,Maori,30-34,Female,121,50,307,394,163
Wairarapa,Maori,30-34,Male,100,34,261,383,130
Wairarapa,Maori,35-39,Female,124,67,236,525,284
Wairarapa,Maori,35-39,Male,93,34,225,413,151
Wairarapa,Maori,40-44,Female,132,70,233,567,300
Wairarapa,Maori,40-44,Male,124,45,214,579,210
Wairarapa,Maori,45-49,Female,181,92,262,691,351
Wairarapa,Maori,45-49,Male,121,66,191,634,346
Wairarapa,Maori,50-54,Female,152,118,208,731,567
Wairarapa,Maori,50-54,Male,138,89,192,719,464
Wairarapa,Maori,55-59,Female,177,145,240,738,604
Wairarapa,Maori,55-59,Male,153,119,189,810,630
Wairarapa,Maori,60-64,Female,162,136,186,871,731
Wairarapa,Maori,60-64,Male,132,113,151,874,748
Wairarapa,Maori,65-69,Female,100,92,108,926,852
Wairarapa,Maori,65-69,Male,98,89,132,742,674
Wairarapa,Maori,70-74,Female,89,79,100,890,790
Wairarapa,Maori,70-74,Male,69,65,67,1030,970
Wairarapa,Maori,75-79,Female,48,45,53,906,849
Wairarapa,Maori,75-79,Male,39,32,51,765,627
Wairarapa,Maori,80-84,Female,25,23,27,926,852
Wairarapa,Maori,80-84,Male,23,20,22,1045,909
Wairarapa,Maori,85-89,Female,17,15,17,1000,882
Wairarapa,Maori,85-89,Male,11,9,10,1100,900
Wairarapa,Maori,90+,Female,6,5,10,600,500
Wairarapa,Pacific Peoples,12-15,Female,16,0,43,372,70
Wairarapa,Pacific Peoples,12-15,Male,20,0,38,526,53
Wairarapa,Pacific Peoples,16-19,Female,20,9,39,513,231
Wairarapa,Pacific Peoples,16-19,Male,27,14,48,562,292
Wairarapa,Pacific Peoples,20-24,Female,17,8,41,415,195
Wairarapa,Pacific Peoples,20-24,Male,25,10,51,490,196
Wairarapa,Pacific Peoples,25-29,Female,25,13,32,781,406
Wairarapa,Pacific Peoples,25-29,Male,32,16,50,640,320
Wairarapa,Pacific Peoples,30-34,Female,22,15,25,880,600
Wairarapa,Pacific Peoples,30-34,Male,22,14,40,550,350
Wairarapa,Pacific Peoples,35-39,Female,20,15,30,667,500
Wairarapa,Pacific Peoples,35-39,Male,29,19,42,690,452
Wairarapa,Pacific Peoples,40-44,Female,26,21,38,684,553
Wairarapa,Pacific Peoples,40-44,Male,19,13,30,633,433
Wairarapa,Pacific Peoples,45-49,Female,20,14,31,645,452
Wairarapa,Pacific Peoples,45-49,Male,32,23,34,941,676
Wairarapa,Pacific Peoples,50-54,Female,32,24,31,1032,774
Wairarapa,Pacific Peoples,50-54,Male,25,24,25,1000,960
Wairarapa,Pacific Peoples,55-59,Female,22,19,27,815,704
Wairarapa,Pacific Peoples,55-59,Male,27,22,32,844,688
Wairarapa,Pacific Peoples,60-64,Female,15,14,18,833,778
Wairarapa,Pacific Peoples,60-64,Male,17,11,17,1000,647
Wairarapa,Pacific Peoples,65-69,Female,19,15,15,1267,1000
Wairarapa,Pacific Peoples,65-69,Male,14,17,17,824,1000
Wairarapa,Pacific Peoples,70-74,Female,6,7,9,667,778
Wairarapa,Pacific Peoples,70-74,Male,14,13,16,875,812
Wairarapa,Pacific Peoples,80-84,Female,5,5,5,1000,1000
Wairarapa,Unknown,30-34,Male,6,0,5,1200,200
Wairarapa,Unknown,35-39,Female,10,0,5,2000,600
Wairarapa,Unknown,40-44,Male,8,0,5,1600,800
Wairarapa,Unknown,45-49,Male,19,8,16,1188,500
Wairarapa,Unknown,50-54,Male,15,7,12,1250,583
Wairarapa,Unknown,55-59,Male,19,13,14,1357,929
Wairarapa,Unknown,60-64,Female,5,0,6,833,500
Wairarapa,Unknown,60-64,Male,16,12,14,1143,857
Wairarapa,Unknown,65-69,Male,16,15,14,1143,1071
Wairarapa,Unknown,70-74,Female,8,7,7,1143,1000
Wairarapa,Unknown,70-74,Male,17,17,14,1214,1214
West Coast,Asian,12-15,Female,18,0,38,474,26
West Coast,Asian,12-15,Male,23,0,28,821,0
West Coast,Asian,16-19,Female,12,5,10,1200,500
West Coast,Asian,16-19,Male,8,5,15,533,333
West Coast,Asian,20-24,Female,13,11,20,650,550
West Coast,Asian,20-24,Male,12,7,22,545,318
West Coast,Asian,25-29,Female,64,35,83,771,422
West Coast,Asian,25-29,Male,54,22,57,947,386
West Coast,Asian,30-34,Female,79,46,90,878,511
West Coast,Asian,30-34,Male,81,45,75,1080,600
West Coast,Asian,35-39,Female,67,48,62,1081,774
